1;air_base;2944.00;11.07;1367.00;3.88;0
1;anti_air_building;2949.00;12.00;1360.00;5.09;0
1;anti_air_building;2949.00;12.00;1360.00;2.93;0
1;anti_air_building;2947.00;11.32;1362.00;4.49;0
1;radar_station;2949.00;12.80;1363.00;0.87;0
1;naval_base;2950.00;9.73;1354.00;-0.79;5579
1;naval_base;2950.00;9.73;1373.00;-3.00;5555
1;naval_base;2941.00;9.50;1370.00;-2.60;5555
1;bunker;2949.00;13.23;1367.00;5.60;0
1;bunker;2950.00;11.20;1370.00;3.44;0
1;bunker;2947.00;9.70;1355.00;6.11;0
1;coastal_bunker;2944.00;9.50;1359.00;-0.79;0
1;coastal_bunker;2941.00;9.50;1367.00;-1.19;0
1;coastal_bunker;2950.00;9.53;1374.00;-3.00;0
1;industrial_complex;2948.00;10.05;1356.00;1.99;0
1;industrial_complex;2952.00;11.23;1368.00;6.11;0
1;industrial_complex;2950.00;11.20;1370.00;2.49;0
1;industrial_complex;2945.00;12.03;1368.00;5.16;0
1;industrial_complex;2949.00;12.00;1360.00;0.43;0
1;industrial_complex;2949.00;12.28;1361.00;4.56;0
1;arms_factory;2950.00;12.30;1363.00;0.94;0
1;arms_factory;2950.00;12.30;1363.00;3.60;0
1;arms_factory;2944.00;9.50;1357.00;0.34;0
1;arms_factory;2952.00;11.07;1369.00;3.00;0
1;arms_factory;2952.00;11.07;1369.00;5.67;0
1;arms_factory;2949.00;13.03;1368.00;2.05;0
1;dockyard;2955.00;9.55;1365.00;0.98;0
1;synthetic_refinery;2946.00;10.32;1361.00;6.28;0
1;rocket_site;2949.00;10.93;1357.00;6.18;0
1;nuclear_reactor;2950.00;11.20;1370.00;2.56;0
1;tank_factory;2945.00;12.03;1368.00;4.12;0
1;artillery_factory;2950.00;12.05;1361.00;4.62;0
1;smallarms_factory;2950.00;12.05;1361.00;5.83;0
1;uniform_factory;2950.00;12.40;1364.00;2.56;0
2;air_base;3004.56;11.70;1368.57;3.03;0
2;anti_air_building;3002.00;9.90;1362.00;0.87;0
2;anti_air_building;3014.73;11.70;1352.35;3.54;0
2;radar_station;2997.00;9.60;1360.00;1.38;0
2;naval_base;2994.02;9.50;1360.55;-0.53;5656
2;naval_base;3010.89;9.50;1347.27;0.02;1452
2;naval_base;2989.00;9.50;1365.00;-0.90;5579
2;naval_base;3022.00;9.50;1347.00;-1.03;1452
2;bunker;2993.80;9.70;1363.60;6.25;0
2;bunker;2992.28;11.80;1374.17;4.29;0
2;bunker;3005.53;11.10;1373.33;3.63;0
2;bunker;3018.54;12.40;1360.08;2.39;0
2;bunker;3023.57;11.70;1353.38;2.28;0
2;bunker;3014.29;10.80;1350.27;0.93;0
2;coastal_bunker;2996.50;9.50;1358.24;-0.93;0
2;coastal_bunker;3008.07;9.50;1349.29;-0.68;0
2;coastal_bunker;3022.00;9.50;1347.00;-0.93;0
2;coastal_bunker;2986.50;9.50;1367.22;-0.70;0
2;industrial_complex;3018.33;11.90;1354.46;2.05;0
2;industrial_complex;3009.40;10.30;1354.38;5.06;0
2;industrial_complex;3014.51;12.40;1360.47;6.28;0
2;industrial_complex;2997.59;10.30;1366.56;4.12;0
2;industrial_complex;3000.85;10.60;1372.77;0.50;0
2;arms_factory;2996.25;10.20;1365.46;6.18;0
2;arms_factory;3011.69;11.00;1356.13;2.56;0
2;arms_factory;3018.62;11.50;1351.70;4.12;0
2;arms_factory;2993.63;11.90;1369.79;0.50;0
2;dockyard;2991.07;9.70;1362.41;-0.60;0
2;synthetic_refinery;3010.00;9.70;1351.00;2.56;0
2;rocket_site;3021.00;10.75;1353.00;1.01;0
2;nuclear_reactor;3000.56;10.00;1366.61;5.73;0
2;tank_factory;3022.00;9.95;1350.00;0.06;0
2;artillery_factory;3013.80;12.10;1357.88;5.74;0
2;smallarms_factory;3000.00;9.68;1360.00;2.12;0
2;uniform_factory;2992.00;9.90;1369.00;4.79;0
3;air_base;2920.00;12.75;1444.00;0.87;0
3;anti_air_building;2915.00;10.60;1460.00;3.54;0
3;anti_air_building;2924.00;14.48;1454.00;1.38;0
3;anti_air_building;2922.00;15.15;1441.00;2.93;0
3;radar_station;2911.00;10.48;1451.00;5.60;0
3;bunker;2920.00;13.53;1450.00;3.44;0
3;bunker;2905.00;9.82;1448.00;6.11;0
3;bunker;2928.00;13.55;1456.00;1.38;0
3;bunker;2931.00;15.57;1448.00;4.05;0
3;bunker;2916.00;12.13;1441.00;1.88;0
3;bunker;2934.00;14.10;1458.00;1.99;0
3;bunker;2924.00;14.10;1444.00;6.11;0
3;bunker;2911.00;10.10;1455.00;2.49;0
3;bunker;2917.00;11.10;1462.00;5.16;0
3;bunker;2924.00;10.50;1462.00;0.43;0
3;bunker;2927.00;16.08;1442.00;4.56;0
3;industrial_complex;2918.00;11.63;1447.00;0.94;0
3;industrial_complex;2920.00;15.03;1439.00;3.60;0
3;industrial_complex;2929.00;12.50;1460.00;0.34;0
3;industrial_complex;2904.00;10.07;1448.00;3.00;0
3;industrial_complex;2924.00;14.45;1451.00;5.67;0
3;industrial_complex;2934.00;16.15;1451.00;2.05;0
3;arms_factory;2924.00;15.70;1441.00;5.06;0
3;arms_factory;2918.00;11.48;1446.00;6.28;0
3;arms_factory;2927.00;14.73;1447.00;4.12;0
3;arms_factory;2928.00;13.43;1458.00;0.50;0
3;arms_factory;2902.00;10.63;1442.00;2.05;0
3;arms_factory;2921.00;11.93;1456.00;6.18;0
3;synthetic_refinery;2933.00;16.02;1449.00;2.56;0
3;rocket_site;2913.00;10.10;1456.00;5.83;0
3;nuclear_reactor;2920.00;10.45;1461.00;2.56;0
3;tank_factory;2924.00;14.35;1455.00;5.23;0
3;artillery_factory;2909.00;10.18;1453.00;4.28;0
3;smallarms_factory;2931.00;14.55;1453.00;1.01;0
3;uniform_factory;2926.00;15.07;1444.00;5.13;0
4;air_base;3050.00;14.90;1476.00;1.38;0
4;anti_air_building;3055.00;10.25;1457.00;2.93;0
4;anti_air_building;3043.00;13.28;1458.00;5.60;0
4;anti_air_building;3066.00;10.15;1481.00;3.44;0
4;radar_station;3058.00;11.65;1472.00;6.11;0
4;bunker;3046.00;12.98;1464.00;1.38;0
4;bunker;3054.00;11.25;1466.00;4.05;0
4;bunker;3053.00;10.32;1452.00;1.88;0
4;bunker;3056.00;12.65;1483.00;1.99;0
4;bunker;3053.00;10.30;1488.00;6.11;0
4;bunker;3066.00;10.13;1474.00;2.49;0
4;bunker;3053.00;13.90;1472.00;5.16;0
4;bunker;3055.00;10.25;1457.00;0.43;0
4;bunker;3059.00;12.18;1481.00;4.56;0
4;bunker;3041.00;13.20;1453.00;0.94;0
4;bunker;3041.00;13.18;1470.00;3.60;0
4;bunker;3061.00;9.90;1492.00;0.34;0
4;bunker;3066.00;9.80;1487.00;3.00;0
4;industrial_complex;3053.00;11.55;1485.00;5.67;0
4;industrial_complex;3058.00;11.63;1477.00;2.05;0
4;industrial_complex;3057.00;10.13;1456.00;5.06;0
4;industrial_complex;3040.00;13.30;1458.00;6.28;0
4;industrial_complex;3043.00;13.50;1473.00;4.12;0
4;industrial_complex;3059.00;11.20;1471.00;0.50;0
4;arms_factory;3057.00;12.55;1480.00;2.05;0
4;arms_factory;3067.00;9.90;1485.00;6.18;0
4;arms_factory;3045.00;12.50;1462.00;2.56;0
4;arms_factory;3061.00;10.25;1458.00;4.12;0
4;arms_factory;3052.00;13.28;1470.00;0.50;0
4;arms_factory;3047.00;12.82;1453.00;4.62;0
4;synthetic_refinery;3059.00;11.20;1486.00;5.83;0
4;rocket_site;3056.00;12.53;1479.00;4.28;0
4;nuclear_reactor;3044.00;12.95;1452.00;1.01;0
4;tank_factory;3058.00;10.00;1491.00;5.13;0
4;artillery_factory;3064.00;10.32;1476.00;4.18;0
4;smallarms_factory;3052.00;12.55;1483.00;5.74;0
4;uniform_factory;3042.00;13.73;1457.00;2.12;0
5;anti_air_building;3131.00;9.65;1617.00;1.38;0
5;naval_base;3121.37;9.60;1613.62;-1.77;2256
5;bunker;3157.23;9.80;1610.81;1.60;0
5;bunker;3125.01;9.70;1612.28;0.35;0
5;bunker;3126.13;9.70;1619.58;1.00;0
5;bunker;3159.71;9.80;1619.56;2.65;0
5;bunker;3145.13;9.70;1623.26;3.22;0
5;bunker;3138.85;9.70;1608.70;0.70;0
5;coastal_bunker;3122.00;9.50;1616.00;-1.77;0
5;coastal_bunker;3129.56;9.60;1626.22;-2.12;0
5;coastal_bunker;3137.00;9.50;1623.00;-1.82;0
5;industrial_complex;3154.28;10.20;1619.41;1.01;0
5;industrial_complex;3135.73;9.50;1619.26;5.13;0
5;arms_factory;3131.00;9.70;1616.00;2.12;0
5;arms_factory;3154.82;9.70;1615.75;2.73;0
5;dockyard;3137.00;9.50;1625.00;-1.82;0
5;synthetic_refinery;3135.98;9.70;1614.68;2.63;0
5;rocket_site;3143.24;9.70;1613.47;1.08;0
5;tank_factory;3149.00;9.90;1618.25;0.13;0
5;uniform_factory;3128.00;9.75;1611.00;3.75;0
6;air_base;2861.00;9.70;1530.00;6.11;0
6;anti_air_building;2871.00;9.63;1543.00;1.38;0
6;anti_air_building;2872.00;9.70;1535.00;4.05;0
6;anti_air_building;2884.00;9.78;1542.00;1.88;0
6;radar_station;2853.00;9.70;1535.00;1.99;0
6;naval_base;2854.00;9.50;1543.00;-2.16;8621
6;naval_base;2873.00;9.55;1544.00;-2.55;8621
6;naval_base;2851.00;9.60;1541.00;-2.68;8621
6;bunker;2855.00;9.85;1536.00;0.43;0
6;bunker;2874.00;9.60;1544.00;4.56;0
6;bunker;2858.00;9.80;1539.00;0.94;0
6;bunker;2880.00;9.78;1536.00;3.60;0
6;bunker;2861.00;9.70;1530.00;0.34;0
6;bunker;2881.00;9.70;1543.00;3.00;0
6;bunker;2875.00;9.70;1538.00;5.67;0
6;bunker;2889.00;9.78;1538.00;2.05;0
6;coastal_bunker;2849.00;9.50;1541.00;-2.68;0
6;coastal_bunker;2855.00;9.57;1543.00;-2.16;0
6;coastal_bunker;2873.00;9.55;1544.00;-2.55;0
6;industrial_complex;2873.00;9.60;1542.00;0.50;0
6;industrial_complex;2876.00;9.80;1534.00;2.05;0
6;industrial_complex;2882.00;9.73;1537.00;6.18;0
6;industrial_complex;2848.00;9.70;1535.00;2.56;0
6;industrial_complex;2875.00;9.60;1544.00;4.12;0
6;industrial_complex;2868.00;9.80;1540.00;0.50;0
6;arms_factory;2886.00;9.78;1538.00;4.62;0
6;arms_factory;2864.00;10.30;1537.00;5.83;0
6;arms_factory;2859.00;9.95;1533.00;2.56;0
6;arms_factory;2889.00;9.85;1539.00;5.23;0
6;arms_factory;2877.00;9.80;1536.00;1.61;0
6;arms_factory;2879.00;9.70;1544.00;4.28;0
6;dockyard;2870.00;9.53;1544.00;-2.55;0
6;synthetic_refinery;2894.00;10.05;1540.00;5.13;0
6;rocket_site;2881.00;9.78;1536.00;2.12;0
6;nuclear_reactor;2876.00;9.68;1541.00;4.79;0
6;tank_factory;2858.00;9.70;1529.00;1.52;0
6;artillery_factory;2864.00;10.28;1536.00;0.57;0
6;smallarms_factory;2883.00;9.70;1541.00;3.24;0
6;uniform_factory;2858.00;9.75;1532.00;4.79;0
7;air_base;2882.00;9.60;1565.00;4.05;0
7;anti_air_building;2886.00;9.57;1578.00;1.88;0
7;anti_air_building;2881.00;9.70;1572.00;1.99;0
7;anti_air_building;2885.00;9.70;1575.00;6.11;0
7;radar_station;2875.00;9.65;1555.00;2.49;0
7;naval_base;2858.00;9.50;1545.00;-3.93;8621
7;naval_base;2864.00;9.50;1552.00;-2.03;8621
7;naval_base;2875.00;9.57;1561.00;-2.16;2775
7;naval_base;2882.00;9.50;1581.00;-2.94;2752
7;naval_base;2877.00;9.57;1564.00;-2.36;2775
7;naval_base;2870.00;9.50;1553.00;-1.47;8621
7;bunker;2873.00;9.50;1551.00;3.00;0
7;bunker;2876.00;9.65;1557.00;5.67;0
7;bunker;2883.00;9.60;1562.00;2.05;0
7;bunker;2881.00;9.60;1563.00;5.06;0
7;bunker;2885.00;9.50;1573.00;6.28;0
7;bunker;2873.00;9.70;1555.00;4.12;0
7;bunker;2860.00;9.70;1544.00;0.50;0
7;coastal_bunker;2868.00;9.53;1544.00;-3.93;0
7;coastal_bunker;2869.00;9.50;1557.00;-1.37;0
7;coastal_bunker;2871.00;9.50;1548.00;-2.03;0
7;coastal_bunker;2869.00;9.50;1554.00;-1.47;0
7;coastal_bunker;2885.00;9.53;1578.00;-2.94;0
7;coastal_bunker;2877.00;9.50;1566.00;-2.36;0
7;industrial_complex;2880.00;9.60;1556.00;5.83;0
7;industrial_complex;2885.00;9.50;1568.00;2.56;0
7;industrial_complex;2886.00;9.60;1560.00;5.23;0
7;industrial_complex;2885.00;9.50;1565.00;1.61;0
7;industrial_complex;2864.00;9.50;1548.00;4.28;0
7;industrial_complex;2884.00;9.57;1572.00;1.01;0
7;arms_factory;2883.00;9.70;1576.00;5.13;0
7;arms_factory;2877.00;9.70;1561.00;0.06;0
7;arms_factory;2879.00;9.65;1561.00;4.18;0
7;arms_factory;2880.00;9.70;1567.00;5.74;0
7;arms_factory;2883.00;9.60;1557.00;2.12;0
7;arms_factory;2859.00;9.70;1543.00;4.79;0
7;dockyard;2866.00;9.50;1546.00;-2.03;0
7;synthetic_refinery;2885.00;9.50;1568.00;2.73;0
7;rocket_site;2871.00;9.57;1556.00;2.63;0
7;nuclear_reactor;2877.00;9.68;1563.00;5.30;0
7;tank_factory;2880.00;9.70;1569.00;1.68;0
7;artillery_factory;2872.00;9.70;1556.00;1.08;0
7;smallarms_factory;2885.00;9.60;1563.00;3.74;0
7;uniform_factory;2884.00;9.70;1575.00;0.13;0
8;air_base;2900.00;11.10;1512.00;1.99;0
8;anti_air_building;2903.00;10.88;1512.00;6.11;0
8;anti_air_building;2898.00;11.43;1513.00;2.49;0
8;anti_air_building;2901.00;11.05;1513.00;5.16;0
8;radar_station;2898.00;11.50;1514.00;0.43;0
8;bunker;2901.00;11.07;1514.00;4.56;0
